Date,Province_State,Population,Elapsed_Days,Percentage_Home
2020-03-10,Pennsylvania,12801989.0,0,23.400774165068817
2020-03-10,Rhode Island,1059361.0,0,22.243475845128927
2020-03-10,South Carolina,5148714.0,0,20.12575109830889
2020-03-10,South Dakota,884659.0,0,18.82068675408165
2020-03-10,Tennessee,6829174.0,0,21.12462821541857
2020-03-10,Texas,28995881.0,0,20.95698835819779
2020-03-10,Utah,3205958.0,0,19.5972273707332
2020-03-10,Vermont,623989.0,0,20.12864943597029
2020-03-10,Virginia,8535519.0,0,21.60104396192582
2020-03-10,Washington,7614893.0,6,24.862762202650014
2020-03-10,West Virginia,1792147.0,0,21.164955067117287
2020-03-10,Wisconsin,5822434.0,0,21.015091336398555
2020-03-10,Wyoming,578759.0,0,22.21893270075216
2020-03-11,Alaska,731545.0,0,23.385784153796834
2020-03-11,Arizona,7278717.0,0,25.4291088990933
2020-03-11,Arkansas,3017804.0,0,18.209146907841674
2020-03-11,California,39512223.0,0,22.528617576028193
2020-03-11,Colorado,5758736.0,0,22.679385259400725
2020-03-11,Connecticut,3565287.0,0,21.81408387431398
2020-03-11,Delaware,973764.0,0,24.120587263465616
2020-03-11,District of Columbia,705749.0,0,27.954616405875306
2020-03-11,Florida,21477737.0,0,21.27926643373925
2020-03-11,Georgia,10617423.0,0,19.34817874981738
2020-03-11,Hawaii,1415872.0,0,18.598970575971443
2020-03-11,Idaho,1787065.0,0,21.14071477204332
2020-03-11,Illinois,12671821.0,0,21.4064419776982
2020-03-11,Indiana,6732219.0,0,20.52842581683803
2020-03-11,Iowa,3155070.0,0,16.652953553321822
2020-03-11,Kansas,2913314.0,0,18.07586113884449
2020-03-11,Kentucky,4467673.0,0,18.55731165216228
2020-03-11,Louisiana,4648794.0,0,17.939746148057836
2020-03-11,Maine,1344212.0,0,19.454450021442664
2020-03-11,Maryland,6045680.0,0,22.250292514542842
2020-03-11,Massachusetts,6892503.0,1,21.16955930343379
2020-03-11,Michigan,9986857.0,0,21.1651572432952
2020-03-11,Minnesota,5639632.0,0,20.72495422480976
2020-03-11,Mississippi,2976149.0,0,18.950999053824255
2020-03-11,Missouri,6137428.0,0,19.718150365645766
2020-03-11,Montana,1068778.0,0,22.56344845507204
2020-03-11,Nebraska,1934408.0,0,19.188917515367443
2020-03-11,Nevada,3080156.0,0,23.848640034037853
2020-03-11,New Hampshire,1359711.0,0,20.251950658829433
2020-03-11,New Jersey,8882190.0,0,21.373103469141586
2020-03-11,New Mexico,2096829.0,0,23.277359043971074
2020-03-11,New York,19453561.0,3,23.893987534688826
2020-03-11,North Carolina,10488084.0,0,20.919185304476983
2020-03-11,North Dakota,762062.0,0,18.462148119586136
